reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a203556e-66a2-4736-9dfe-e9fe2829a675,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like nykaa it's vary lovely products,5,0,3.9.5,2026-03-30 15:54:48,"Hi Rinki Kumari, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 16:00:48,3.9.5
adbd045a-c25a-4138-b1f3-9bcd5544ccdf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 💯,4,0,3.9.5,2026-03-30 15:45:00,"Hi Priyanka shrivastava, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 15:51:24,3.9.5
fbd0cff4-338b-4085-86b5-c78756cced03,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 👍👍,5,0,3.9.4,2026-03-30 15:41:37,"Hey Amaan Gujjar, thank you for taking the time to rate us!",2026-03-30 15:48:17,3.9.4
a4ce7903-c8d0-4b25-99bf-20ecbd7c63c3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love it🫶,4,0,3.9.4,2026-03-30 15:38:39,"Hey Naina Kumari, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 15:45:10,3.9.4
26746f05-f680-4786-94d1-794c7ec152c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,worst experience... worst service... not even deserve one star,1,0,3.9.4,2026-03-30 15:32:03,"Hi Maheswari! We are sorry to hear about this. Please highlight this concern to us at support@nykaa.com, so the team can assist you with this.",2026-03-30 15:37:15,3.9.4
9109353e-9b04-4853-885f-fcb618c60199,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lot of struggles in order placing ... doesn't feel like user friendly,1,0,3.9.5,2026-03-30 15:28:47,,,3.9.5
2c9218e5-53e4-40af-b2a3-a0d602d07a64,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,such a bad experience I ordered brush and didn't like quality mene return request dala accept nahi kara or bolre he open he how can I know brush quality without open it ghante jesi tumhari policy pink sales me expired or open product dete ho tab kaha jati he policy bakwas service he or call karke bolre he feedback dlt karo,1,0,,2026-03-30 15:22:02,"Hi Khushi Bhavsar, we request you to please email us at support@nykaa.com with your concerns so that we can have them addressed for you.",2026-03-30 15:28:04,
19f37efe-1399-47fd-bc18-5b554dfcc311,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good app,5,0,3.9.4,2026-03-30 15:11:25,"Hey Raima Roy, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 15:17:52,3.9.4
34445d70-5256-491d-b0d3-286cfca78ede,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👌,5,0,3.9.5,2026-03-30 15:10:49,,,3.9.5
24476bfe-4498-4c5f-b041-36cfee25bf71,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i ordered one product in several times but u not delivered on time 🤌🏻very bad experience,1,0,,2026-03-30 15:05:25,"Hi Iam Raghi! We are sorry to hear about this. Please highlight this concern to us at support@nykaa.com, so the team can assist you with this.",2026-03-30 15:12:53,
c70291a9-0971-4b19-bdbb-f16a792df8f0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app for skincare,5,0,3.9.4,2026-03-30 15:03:50,"Hey Tanuja Panwar, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 15:08:43,3.9.4
20c76a5a-9057-4190-9892-d6aaa095890b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.9.5,2026-03-30 14:50:55,"Hi Meghali Sharma, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 14:56:34,3.9.5
24dc6d8a-cb9a-49af-878a-5b2b55d4c101,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.9.4,2026-03-30 14:41:32,"Hi Sudha Chaurasiya, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 14:47:25,3.9.4
3d7292f7-f7b4-4955-a2ce-6e693b830a2e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.5,2026-03-30 14:32:43,"Hi Sulagna Ghosh, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 14:38:15,3.9.5
df76b8de-1b8e-420b-b965-dc119e134335,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I just love it,5,0,3.9.4,2026-03-30 14:31:34,"Hi Tarannum jahan Jahan, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 14:38:08,3.9.4
37fd8bb5-ff0f-4558-b99c-d4b9c640144f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"i ordered a LED mask for 10,000 ..but with in 3months it stopped working.whn I called Nykaa customer care..they told me that I should talk to the original company n provided me their number. That Led mask company Signaxo didn't respond properly and told it can't be replaced.Here Nykaa mailed me that they can't do anything.. I ordered this product via Nykaa platform and got scammed for 10,000. I hv uninstalled it.",1,0,3.8.7,2026-03-30 13:21:48,,,3.8.7
ff6926ac-a366-4272-afbb-a6be9415bf33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app is really good I love to shoping at nykaa but the delivery partner can't deliver my parcel pls can u make sure about he also want extra money to delever my parcel,5,0,3.9.5,2026-03-30 13:13:37,Hey! Thank you for taking the time to rate us! If you are facing any issues we request you to email us at support@nykaa.com with your concern in detail so that we can have this addressed for you.,2026-03-30 15:17:08,3.9.5
9179925a-f5cc-4082-b884-180b04da9486,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is a nice platform when compared to other beauty apps,5,0,3.9.5,2026-03-30 13:10:26,"Hi Jaya Sri, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 13:16:31,3.9.5
d51bfb62-ff9d-4d1e-9795-14fb14814185,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,3,0,3.9.5,2026-03-30 13:05:28,"Hey, thank you for taking the time to share your feedback.",2026-03-30 15:16:01,3.9.5
57919ea5-1e11-4c54-8b5e-4d51e413e35c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.9.3,2026-03-30 13:04:09,"Hey Samriti Choudhary, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 13:10:22,3.9.3
5ec9942e-a965-4219-9ee9-4da9a89568f0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"worst shopping platform. please do not fall for the original brands scam. delivery is very poor and inconvenient. Even though due to someone else's fault your delivery is missed, then also they cancel your order.... no value for the time of the customer. They will show 2 day delivery then keep delaying it day by day and after 1 month also you will not receive your order. customer support is also very poor.",1,3,3.9.4,2026-03-30 12:59:16,Hey! Thank you for taking the time to rate us! If you are facing any issues we request you to email us at support@nykaa.com with your concern in detail so that we can have this addressed for you.,2026-03-30 13:03:51,3.9.4
22d1d90e-efd7-4cec-8902-d280556f1239,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.9.4,2026-03-30 12:19:43,"Hey Total Gaming Live, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 12:25:02,3.9.4
55fdffcf-4d63-4879-82e2-62f48e3d9c3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent,5,0,3.9.4,2026-03-30 12:19:41,"Hey Neha Ansari, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 12:24:56,3.9.4
037a6e59-fd87-4f8e-af2f-50f26cb6a6b2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.5,2026-03-30 11:52:50,"Hi, we appreciate your wonderful feedback! 💖

",2026-03-30 11:57:25,3.9.5
42d6ecce-2725-4168-b976-3a5f9fd9191e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cool!,4,0,3.9.5,2026-03-30 11:45:18,"Hi, we appreciate your wonderful feedback! 💖

",2026-03-30 11:48:54,3.9.5
795814f3-9c94-4e17-af0a-5dbb589b5a97,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nykaa you r my best friend ever thank you so much for the best offers 😍,5,0,3.9.4,2026-03-30 11:45:01,"Hey Jessi Jessi, thank you for taking the time to rate us!",2026-03-30 11:51:41,3.9.4
19c8f5a3-f198-424c-b4ce-ffc621a4def8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice product,5,0,3.9.4,2026-03-30 11:42:21,"Hey Raju Marjit, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 11:48:35,3.9.4
282e6342-b221-4502-9f68-1b1c7fdafdfc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.4,2026-03-30 11:17:27,"Hey Shafiq Quraish, thank you for taking the time to rate us!",2026-03-30 11:24:00,3.9.4
5f8c90ac-2dd8-4622-9e5e-9909c22d2016,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,3.9.4,2026-03-30 11:14:27,"Hey Pooja Rathod, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 11:20:53,3.9.4
dba354f1-2bdf-428d-98ae-173f82acf0e4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best deals and better conveniences for all feminines.,5,0,3.9.4,2026-03-30 11:03:18,"Hi Ansari Adeeba, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 11:08:45,3.9.4
e4e7138c-9123-4066-97c5-83a48cca6e69,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nykaa is best,5,0,3.9.4,2026-03-30 10:57:53,"Hey Itishree Nayak, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 11:02:37,3.9.4
9f5dc125-ef96-4d78-b9f7-9e9bf2f7e5b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.9.5,2026-03-30 10:47:54,"Hey Chichukrishna R, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 10:53:28,3.9.5
56f4ace2-890a-4920-b7f0-38a35e0d7256,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent 👌👌,4,0,3.9.5,2026-03-30 10:31:27,"Hey kirti prakash, thank you for taking the time to rate us!",2026-03-30 10:38:13,3.9.5
55c646a4-a546-4c42-9642-fe253ddee381,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hate this app. can't even contact them properly,1,0,,2026-03-30 10:29:37,"Hi, we are really sorry to hear this! We request you to kindly write to us at support@nykaa.com with your issue so we can assist you better.
",2026-03-30 12:08:02,
7e845a09-5f49-435a-bde5-3b4c0fd4d16f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.5,2026-03-30 10:28:16,"Hey Anjali Jogi, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 10:35:00,3.9.5
2c4c1e48-4a8e-4e78-a638-f5139ec65211,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i have ordered two sunscreen from nykaa which is from gabit but I got only single product from dot and key and this is already third time I have tried to return that product but they didn't update or provide any information when rider upload pic they didn't respond anything very bad behaviour from gabit and totally scam from this app if they can't provide the proper costumer service then they should provide proper product atleast we have paid money to get wrong product wow what a service Nykaa,1,0,3.9.5,2026-03-30 10:24:40,"Hey Mehek Yadav, we regret to hear this, we'd like to know what went wrong and help you with it. We request you to email us at support@nykaa.com with your order details so that we can have this addressed for you.",2026-03-30 10:31:32,3.9.5
aee6d5d5-6ac9-4658-aeb1-d29a1e877f94,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Everything about the app good but one thing is that some things are never back in stock. For example mars bestsellers, it's been a month since I have been waiting for it to be restocked but still they haven't, I find it super disappointing. If they could fix or do something about it , it would be appreciated.",4,2,3.9.4,2026-03-30 10:18:06,"Hi, rest assured, we're trying our best to bring your desired products back in stock soon, stay tuned!",2026-03-30 12:05:11,3.9.4
a9844657-53b6-4316-b86d-0c090335ab48,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent products,5,0,3.9.5,2026-03-30 09:38:33,"Hey NOUFAL Maliyakkal, thank you for taking the time to rate us!",2026-03-30 09:43:44,3.9.5
e4aa3cef-b357-472c-9e61-258ab65f5889,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice 👍,5,0,3.9.4,2026-03-30 09:35:01,"Hey Prince Roy, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 09:40:36,3.9.4
b6bf27e2-861b-4832-8500-19ec0dd4d5f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I ordered a product from the app nykaa and it has not been delivered to my home yet. I checked and ordered on 25th March. It was showing on the app that it was delivered on 27th. But I did not receive the order and I did not share any otp. So who gave my order? I want my money back. Nyka 296. If this continues, no one will shop at Nyka Varun and I will never buy online again. My money has been lost. I have also called the customer care. But there is no response from them.",1,1,3.9.4,2026-03-30 09:27:18,"Hi, we regret to hear this. Thus, request you to please email us at support@nykaa.com with your order details so that we can have this addressed for you.",2026-03-30 11:58:07,3.9.4
e4a2ae28-0884-451e-bbc3-672c45039eb9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.5,2026-03-30 09:27:14,"Hey Ramya R.s, thank you for taking the time to rate us!",2026-03-30 09:34:15,3.9.5
51dede3c-d633-4776-adba-c85dc8b62089,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,3.9.3,2026-03-30 09:14:45,"Hey Alisha Fatima, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 09:21:46,3.9.3
07aef7cc-9c3b-4c59-b035-576397d5e073,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best product 👌,5,0,3.9.5,2026-03-30 09:04:03,"Hi Srishti Yadav, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 09:09:37,3.9.5
d23acbb7-d21d-41a8-982d-25f410a4ae45,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,trust app iam happy 😊,5,0,3.9.4,2026-03-30 08:56:02,"Hi, we appreciate your wonderful feedback! 💖

",2026-03-30 08:56:50,3.9.4
fcfe0bd4-a980-4f54-9be3-4f84ca0655e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I ordered a prepaid product from Nykaa but never received the parcel. I requested a refund and was told it was initiated between 20–22 March. Later, Nykaa claimed the refund was processed, but I did not receive the amount in my bank account. Even after multiple follow-ups, there is no clear resolution. I had to contact my bank myself and still the issue is unresolved. This kind of service is very disappointing, especially for prepaid orders. Please improve your refund system and customer support",1,3,3.9.5,2026-03-30 08:45:45,"Hi Nargish, we are sorry for your experience, would request you to email us at support@nykaa.com so that we can have this addressed for you.

",2026-03-30 11:20:42,3.9.5
b924592d-c1a6-4336-9718-595e81bdfbf1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best App genuine product all,5,0,3.9.5,2026-03-30 08:40:22,"Hey tiasha dey, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 08:45:21,3.9.5
11d6d916-4350-4721-9f49-89ba3293b58d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.4,2026-03-30 08:19:49,"Hey Fathima Femin.k.k, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 08:27:03,3.9.4
1fb7fd6b-c0cc-434c-a7a5-438f7db53406,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,superb app,5,0,3.9.4,2026-03-30 08:13:19,"Hey, thank you for letting us know what you think! We'll always be here to make sure we keep you happy with our products and services. Keep exploring!!",2026-03-30 09:51:02,3.9.4
90843267-e756-47e4-b813-ab4ceda365f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is not trustworthy at all.i used a coupen for a order maybe that's why nykaa is not delivering my order . I have been waiting for so long and my order is getting cancelled automatically .the delivery boy didn't even call me 😒😒,1,0,3.9.5,2026-03-30 08:11:45,Hey! Thank you for taking the time to rate us! If you are facing any issues we request you to email us at support@nykaa.com with your concern in detail so that we can have this addressed for you.,2026-03-30 08:13:53,3.9.5
2b467b7c-e089-478b-8b01-6df37aee186a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.5,2026-03-30 07:38:19,"Hey sahal vpt, thank you for taking the time to rate us!",2026-03-30 07:44:45,3.9.5
0f6d49ba-d84d-41bf-8bb6-f6f55bb857a6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nykaa Is very good App,5,0,3.9.5,2026-03-30 07:28:45,"Hey King Shayan, thank you for taking the time to rate us!",2026-03-30 07:35:37,3.9.5
d9e6e520-fa53-460c-bccb-59533c3ae08f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"their prices for products keep increasing.nyx lip stains went from 600 to 999 in short time. not even a minor change,the sale is not much of a help.",2,0,3.9.4,2026-03-30 07:25:27,"Hi, we regularly keep adding products to our collections at various price points. Do visit the App again, there may be something new that you will love.
",2026-03-30 10:37:16,3.9.4
5fc0c97c-dcb8-4eaa-b541-ad664d5ea9d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app,5,0,3.9.5,2026-03-30 07:18:26,"Hey Shobha K M, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 07:23:29,3.9.5
71b56de2-69d5-4298-8778-945693e7f0ac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love nykaa,5,0,3.9.5,2026-03-30 06:46:31,"Hi, we appreciate your wonderful feedback! 💖

",2026-03-30 06:48:19,3.9.5
bf7fbbec-2d6e-4f51-a36e-cdaa993730e6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fake app and my delivery is pending,1,0,,2026-03-30 06:41:06,"Hi fathimarana, we request you to please email us at support@nykaa.com with your concerns so that we can have them addressed for you.",2026-03-30 06:46:44,
9ce6062a-b8c7-483d-b2aa-e331e964ebe6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,3.9.4,2026-03-30 06:39:44,"Hi Khushi Yadav, we are grateful for your feedback and will continue to strive to provide our customers with the highest quality of service and products. Keep exploring!",2026-03-30 06:44:13,3.9.4
b0f85d2c-f171-4cb6-bf50-4060b6247372,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best makeup app,4,0,3.9.5,2026-03-30 06:08:22,"Hey Rukhsar Begum, thank you for taking the time to rate us!",2026-03-30 06:14:00,3.9.5
8f57c973-6baf-45e5-9f00-8670b19447f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,3.9.5,2026-03-30 06:06:46,"Hey Suman Kumari, thank you for taking the time to rate us!",2026-03-30 06:13:53,3.9.5
244d4963-6c6f-4b24-b01b-4eced3f8b35b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"this app is too good as I expect before I used so many apps for makeup products but this app impressed me with the products,and at all",5,0,3.9.4,2026-03-30 05:55:19,"Hey Smirti raj, your feedback means a lot to us. We're committed to continuously bringing you products and services that will keep you thrilled. Keep exploring and happy shopping!",2026-03-30 06:01:44,3.9.4
